video,model,blur,occlusion_accuracy,pts_within_1,jaccard_1,pts_within_2,jaccard_2,pts_within_4,jaccard_4,pts_within_8,jaccard_8,pts_within_16,jaccard_16,average_jaccard,average_pts_within_thresh,outlier_magnitude,outlier_ratio_vs_gt,false_visible_rate,false_occluded_rate,trajectory_length_ratio,visibility_bias
26,CoWTracker,none,94.68196037539104,31.101511879049674,18.40255591054313,48.70410367170626,32.16833095577746,75.5939524838013,60.29411764705882,95.57235421166308,88.88888888888889,99.13606911447084,93.02083333333331,58.55494534712034,70.02159827213823,7.866143703460693,1.1369973405401708,0.7878787878787878,0.0262881177707676,1.2246588911442853,0.7615906701080203
26,CoWTracker,medium,95.62043795620438,4.643628509719223,2.345881069285325,22.78617710583153,12.672672672672672,48.81209503239741,31.741573033707866,77.10583153347731,61.44578313253012,94.9244060475162,86.48111332007953,38.93740464565511,49.65442764578833,7.83863353729248,1.1439329176182111,1.0,0.0094637223974763,1.2359594940727954,0.9905362776025237
26,CoWTracker,strong,96.03753910323252,2.8077753779697625,1.4023732470334414,9.1792656587473,4.735376044568245,30.885529157667385,17.94228356336261,63.498920086393085,45.51083591331269,86.60907127429806,73.75231053604436,28.668635860864267,38.59611231101511,10.25570297241211,1.5076570884047749,1.0,0.0052576235541535,1.262292231103207,0.9947423764458465
27,CoWTracker,none,91.12820512820512,39.78988837820092,23.388653029718256,66.64478003939594,46.38278388278388,86.08010505581089,69.24298570672313,95.92908732764282,83.10423825887744,98.62114248194354,87.39742086752638,61.90321634912582,77.41300065659883,6.628908157348633,0.9434811259575864,0.3793911007025761,0.0071059431524547,1.1732966092872616,0.37228515755012137
27,CoWTracker,medium,89.33333333333333,35.390676296782665,19.896640826873384,59.88181221273802,39.04109589041096,79.57977675640184,59.52848722986247,92.51477347340776,76.61772702555737,97.76756401838476,84.33598183881952,55.88398656230474,73.026920551543,5.594731330871582,0.818386360561882,0.4800936768149882,0.001937984496124,1.2336572491903914,0.47815569231886423
27,CoWTracker,strong,89.43589743589743,15.233092580433356,7.702523240371846,38.73933026920551,22.184557438794727,60.60407091267236,39.70714900947459,79.64543663821405,59.567142154451545,92.7774130006566,76.97763229678122,41.22780082797479,57.39986868023637,6.357845306396484,0.8943250155501012,0.4730679156908665,0.0025839793281653,1.2451692866092043,0.4704839363627012
28,CoWTracker,none,96.7409948542024,38.4460141271443,23.70877411325451,63.37033299697276,46.06906686260103,83.45105953582241,70.05988023952095,97.27547931382442,91.70684667309548,100.0,96.248766041461,65.55866678598659,76.50857719475277,8.03243350982666,1.040119188029801,0.1257142857142857,0.0157480314960629,1.0791978363759298,0.10996625421822279
28,CoWTracker,medium,89.36535162950257,13.723511604439958,7.727272727272727,31.987891019172555,20.075997466751108,50.252270433905146,35.33190578158458,79.313824419778,66.75461741424802,94.45005045408678,87.16683119447185,43.41132491686566,53.945509586276486,8.28055191040039,1.0761729014881558,0.1085714285714285,0.1033464566929133,1.005849438480186,0.0052249718785152
28,CoWTracker,strong,83.9622641509434,3.430877901109989,1.8650575973669776,11.503531786074673,6.540447504302927,23.41069626639758,14.136447449293176,38.95055499495459,24.71457353928811,74.67204843592332,58.44709897610921,21.14072501327208,30.393541876892037,10.13601303100586,1.3559198606817022,0.1771428571428571,0.1535433070866141,1.0409640248025198,0.023599550056243007
29,CoWTracker,none,98.39932603201348,42.63698630136986,27.02116115029843,79.96575342465754,66.38237384506041,95.63356164383562,90.1705930138099,99.7431506849315,97.88672865595942,100.0,98.38983050847456,75.97013743472057,83.5958904109589,6.16603946685791,1.0289841768480188,0.631578947368421,0.0058675607711651,1.3165799176557795,0.6257113865972559
29,CoWTracker,medium,95.95619208087616,10.873287671232877,5.791153670770634,37.58561643835616,23.338649654439127,75.34246575342466,61.11111111111112,92.72260273972604,87.55052546483427,95.97602739726028,93.33333333333331,54.22495464689769,62.5,6.721386909484863,1.114825812403465,0.8421052631578947,0.0268231349538977,1.3867263046021665,0.815282128203997
29,CoWTracker,strong,93.17607413647852,0.0,0.0,0.0856164383561643,0.0436681222707423,1.7123287671232876,0.8806693086745927,21.40410958904109,11.592791037506087,68.15068493150685,50.32808398950132,12.56904249159055,18.27054794520548,8.605117797851562,1.449444711193412,0.9473684210526316,0.0528080469404861,1.3572655431414051,0.8945603741121455
